ppid,status,name,brand,stars,reviews,questions,answers,love,price,size,category,countries,stars1,stars2,stars3,stars4,stars5,discontinued
P12434,full,Emporio She,Giorgio Armani Beauty,4.6845,168.0,5.0,17.0,2340.0,68.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,JP:KR:NL:GB:DE:NO,6,2,3,17,140,False
P12436,full,Polo,Ralph Lauren,4.359,39.0,1.0,1.0,629.0,68.0,2 oz/ 60 mL,Fragrance:Men:Cologne,JP:KR:NL:GB:DE:NO,3,0,1,11,24,False
P12437,full,Polo Sport,Ralph Lauren,4.6923,13.0,0.0,0.0,489.0,56.0,2.5 oz,Fragrance:Men:Cologne,JP:KR:NL:GB:DE:CA:NO,0,0,0,4,9,False
P124716,partial,3 Little Wonders™,Olehenriksen,4.4027,1865.0,103.0,364.0,19760.0,72.0,,Skincare:Value & Gift Sets,GB:NO,82,72,105,361,1246,False
P12481,full,N°5 Parfum,Chanel,4.75,4.0,1.0,0.0,2386.0,125.0,0.25 oz,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:CA:NO,0,0,0,1,3,False
P12483,full,Shalimar Parfum,Guerlain,4.5,30.0,5.0,12.0,1692.0,144.0,0.25 oz,Fragrance:Women:Perfume,JP:KR:NL:GB:AU:DE:CA:NO,1,1,3,2,23,False
P124904,full,Polo Black,Ralph Lauren,4.8,110.0,3.0,12.0,2169.0,68.0,2.5 oz,Fragrance:Men:Cologne,JP:KR:NL:GB:DE:CA:NO,0,2,1,14,93,False
P124912,full,Invigorating Face Scrub,Lab Series For Men,,,,,,,,,,0,0,0,0,0,True
P124914,full,Multi-Action Face Wash,Lab Series For Men,,,,,,,,,,0,0,0,0,0,True
P124925,full,Age Rescue Eye Therapy,Lab Series For Men,,,,,,,,,,0,0,0,0,0,True
P124926,full,Age Rescue Face Lotion,Lab Series For Men,,,,,,,,,,0,0,0,0,0,True
P124927,full,Night Recovery Lotion,Lab Series For Men,,,,,,,,,,0,0,0,0,0,True
P124928,full,Daily Moisture Defense Lotion SPF 15,Lab Series For Men,,,,,,,,,,0,0,0,0,0,True
P12495,full,COCO MADEMOISELLE Eau de Parfum,Chanel,4.8043,184.0,13.0,18.0,38259.0,94.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:CA:NO,2,5,3,7,172,False
P12539,full,ALLURE HOMME Eau de Toilette,Chanel,4.0,3.0,0.0,0.0,579.0,72.0,1.7 oz,Fragrance:Men:Cologne,JP:SE:KR:NL:GB:AU:DE:CA:NO,0,1,0,0,2,False
P12542,full,PLATINUM ÉGOÏSTE Eau de Toilette,Chanel,4.8889,9.0,0.0,0.0,1021.0,72.0,1.7 oz,Fragrance:Men:Cologne,JP:SE:KR:NL:GB:AU:DE:CA:NO,0,0,0,1,8,False
P12564,full,Butterfly Eau de Parfum,Hanae Mori,4.5524,143.0,11.0,37.0,3839.0,83.0,1 oz/ 30 mL,Fragrance:Women:Perfume,,6,4,6,16,111,False
P12568,full,"All-Over Wash For Face, Hair & Body",Jack Black,4.7034,118.0,6.0,5.0,2009.0,21.0,10 oz,Men:Skincare:Face Wash,CA,1,1,4,20,92,False
P12569,full,Beard Lube® Conditioning Shave,Jack Black,4.792,423.0,12.0,56.0,4424.0,17.0,6 oz,Men:Shaving:Shaving,CA,4,4,9,42,364,False
P12570,full,Eye Balm De-Puffing & Cooling Gel,Jack Black,4.3333,42.0,9.0,11.0,1345.0,25.0,0.56 oz/ 16 g,Men:Skincare:Eye Cream,,1,2,5,8,26,False
P12571,full,Face Buff Energizing Scrub,Jack Black,4.7783,203.0,7.0,21.0,3900.0,18.0,3 oz,Men:Skincare:Face Wash,CA,0,3,4,28,168,False
P12572,full,Industrial Strength Hand Healer,Jack Black,4.6667,396.0,7.0,51.0,5599.0,15.0,3 oz,Bath & Body:Body Moisturizers:Hand Cream & Foot Cream,CA,6,5,14,65,306,False
P12573,partial,Intense Therapy Lip Balm SPF 25,Jack Black,4.6944,2680.0,45.0,317.0,44815.0,7.5,0.25 oz,Skincare:Lip Treatments:Lip Balms & Treatments,CA,47,37,96,328,2173,False
P12574,full,Line Smoother Oil-Free Moisturizer,Jack Black,4.5556,36.0,3.0,5.0,1258.0,30.0,3.3 oz,Men:Skincare:Moisturizer & Treatments,CA,0,1,3,7,25,False
P12577,full,Post Shave Cooling Gel,Jack Black,4.7755,49.0,3.0,4.0,1304.0,20.0,3.3 oz,Men:Shaving:Aftershave,CA,0,1,1,6,41,False
P12630,full,5 Camouflage Cream Palette Color Correct & Concealer,Make Up For Ever,3.7172,495.0,85.0,131.0,41634.0,40.0,5 x 0.07 oz,Makeup:Face:Color Correct,JP:KR:NL:GB:DE:NO,52,58,71,111,203,False
P126301,partial,Take The Day Off Cleansing Balm,Clinique,4.654,1685.0,58.0,391.0,62315.0,29.0,3.8 oz/ 125 mL,Skincare:Cleansers:Face Wash & Cleansers,JP:KR:NL:GB:DE:NO,35,39,71,191,1356,False
P126302,full,Colour Surge Butter Shine Lipstick,Clinique,4.3966,774.0,31.0,78.0,7383.0,17.0,0.14 oz,Makeup:Lip:Lipstick,JP:KR:NL:GB:DE:CA:NO,21,28,53,193,479,True
P12636,full,Glitters,Make Up For Ever,4.2449,343.0,46.0,85.0,59910.0,15.0,0.14 oz/ 4.2 g,Makeup:Eye:Eyeshadow,JP:KR:NL:GB:DE:NO,19,24,22,67,211,False
P12643,full,Concealer Pencil,Make Up For Ever,4.1273,55.0,9.0,10.0,1719.0,19.0,,Makeup:Face:Concealer,JP:KR:NL:GB:DE:NO,3,5,6,9,32,False
P12657,partial,Star Powder,Make Up For Ever,4.5525,590.0,32.0,35.0,30894.0,20.0,0.09 oz/ 2.8 g,Makeup:Eye:Eyeshadow,JP:KR:NL:GB:DE:NO,10,13,37,111,419,False
P12661,partial,Lift Concealer,Make Up For Ever,4.2872,954.0,113.0,152.0,12947.0,26.0,0.5 oz/ 14 mL,Makeup:Face:Concealer,JP:KR:NL:GB:DE:NO,43,50,74,210,577,False
P12662,full,Super Matte Loose Powder,Make Up For Ever,4.3769,459.0,97.0,95.0,15467.0,31.0,0.35 oz/ 10.5 g,Makeup:Face:Setting Spray & Powder,JP:KR:NL:GB:DE:NO,16,16,33,108,286,False
P1272,full,Benetint Cheek & Lip Stain,Benefit Cosmetics,,,,,,,,,,0,0,0,0,0,True
P1273,full,Boi-ing Industrial-Strength Full Coverage Concealer,Benefit Cosmetics,,,,,,,,,,0,0,0,0,0,True
P1277,full,Dr. Feelgood,Benefit Cosmetics,,,,,,,,,,0,0,0,0,0,True
P1278,full,Eye Bright,Benefit Cosmetics,,,,,,,,,,0,0,0,0,0,True
P12790,partial,Bronzing Powder,Nars,4.7051,3245.0,121.0,494.0,73371.0,40.0,0.28 oz/ 8 g,Makeup:Cheek:Bronzer,JP:SE:KR:NL:GB:AU:DE:NO,35,53,99,460,2598,False
P1281,full,High Beam Liquid Face Highlighter,Benefit Cosmetics,,,,,,,,,,0,0,0,0,0,True
P1283,full,Lemon-Aid Color-Correcting Eyelid Primer,Benefit Cosmetics,,,,,,,,,,0,0,0,0,0,True
P12856,full,Rice Dry Oil,Fresh,4.2301,113.0,7.0,20.0,2608.0,48.0,3.4 oz/ 100 mL,Bath & Body:Body Moisturizers:Body Lotions & Body Oils,JP:SE:KR:NL:GB:AU:DE:NO,4,7,12,26,64,False
P12857,full,Rice Sake Bath,Fresh,4.3358,134.0,7.0,12.0,7080.0,82.0,13.5 oz/ 400 mL,Bath & Body:Bath & Shower:Bath Soaks & Bubble Bath,JP:SE:KR:NL:GB:AU:DE:NO,4,7,12,28,83,False
P12869,full,Essential-C Eye Cream SPF 15 PA++,Murad,3.9746,236.0,14.0,25.0,4716.0,69.0,0.5 oz,Skincare:Eye Care:Eye Creams & Treatments,JP:KR:NL:GB:DE:CA:NO,19,22,22,56,117,False
P1287,full,Ooh La Lift,Benefit Cosmetics,,,,,,,,,,0,0,0,0,0,True
p128702,full,A*MEN,Mugler,,,,,,,,,,0,0,0,0,0,True
P128706,partial,CILS BOOSTER XL Super-Enhancing Mascara Base,Lancôme,4.5164,1764.0,54.0,275.0,37252.0,25.5,0.19 oz/ 5.6 mL,Makeup:Eye:Mascara,JP:SE:KR:NL:GB:DE:NO,72,61,77,228,1327,False
P12893,full,Bébé Bath Time Bubbles Set,Mustela,4.7059,17.0,2.0,3.0,1139.0,42.0,,Skincare:Value & Gift Sets,CA,0,0,2,1,14,False
P12899,full,"Cinnamon Buns Shampoo, Shower Gel & Bubble Bath",Philosophy,4.6187,493.0,8.0,27.0,5378.0,18.0,16 oz,Bath & Body:Bath & Shower:Body Wash & Shower Gel,AU:CA,8,12,20,80,373,False
P129610,partial,Mister Light Instant Light Corrective Pen,Givenchy,4.3151,860.0,113.0,174.0,13032.0,37.0,0.05 oz/ 1.5 mL,Makeup:Face:Concealer,JP:SE:KR:NL:GB:AU:DE:NO,32,42,72,191,523,False
P129702,full,Eye Fly Lash Extender Mascara,Givenchy,,,,,,,,,,0,0,0,0,0,True
P129704,full,Vinyl Liner,Givenchy,3.9111,90.0,5.0,2.0,1643.0,33.0,,Makeup:Eye:Eyeliner,JP:SE:KR:NL:GB:AU:DE:NO,10,7,10,17,46,False
P129705,full,Magic Khol Eye Liner Pencil,Givenchy,4.2319,138.0,7.0,6.0,2364.0,27.0,0.03 oz/ 0.85 g,Makeup:Eye:Eyeliner,JP:SE:KR:NL:GB:AU:DE:NO,5,11,11,31,80,False
P129707,full,Eyebrow Show Powdery Eyebrow Pencil,Givenchy,,,,,,,,,,0,0,0,0,0,True
P12978,partial,Instant Foaming Cleanser,Caudalie,4.2955,924.0,26.0,176.0,13202.0,28.0,5 oz/ 150 mL,Skincare:Cleansers:Face Wash & Cleansers,GB,47,45,77,174,581,False
P129900,full,Mister Eyebrow - Fixing Pencil,Givenchy,4.2609,46.0,5.0,10.0,1890.0,27.0,0.09 oz/ 2.6 g,Makeup:Eye:Eyebrow,JP:SE:KR:NL:GB:AU:DE:NO,1,2,7,10,26,False
P13010,full,Phytolisse Ultra-Glossing Finishing Serum,Phyto,4.5,234.0,16.0,33.0,2884.0,30.0,1.7 oz/ 50 mL,Hair:Hair Styling & Treatments:Hair Styling Products,,8,9,12,34,171,False
P13054,full,Body Firming Cream,Murad,4.1176,51.0,3.0,2.0,3604.0,45.0,6.75 oz,Bath & Body:Body Care:Cellulite & Stretch Marks,JP:KR:NL:GB:DE:CA:NO,1,4,9,11,26,False
P130909,partial,Instant Smooth Perfecting Touch,Clarins,4.3848,577.0,34.0,160.0,7559.0,39.0,0.50 oz/ 14 g,Makeup:Face:Face Primer,AU,29,22,31,111,384,False
P131518,full,Brush-On Cream Liner,Clinique,4.4651,918.0,30.0,163.0,5589.0,17.0,0.17 oz/ 5 mL,Makeup:Eye:Eyeliner,JP:KR:NL:GB:DE:CA:NO,31,29,42,196,620,True
P13171987,full,"Polish, Plump and Protect",Murad,,,,,,,,,,0,0,0,0,0,True
P133173,partial,Dallas Box o’ Powder Blush,Benefit Cosmetics,4.6229,899.0,22.0,108.0,26425.0,29.0,0.32 oz/ 9 g,Makeup:Cheek:Bronzer,JP:KR:NL:GB:DE:NO,9,21,37,166,666,False
P133401,partial,Miss Dior Eau de Parfum,Dior,4.5807,1345.0,37.0,134.0,27119.0,94.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:NO,41,34,68,162,1040,False
P133707,partial,24/7 Glide-On Eye Pencil,Urban Decay,4.4197,14330.0,444.0,2104.0,256839.0,20.0,0.04 oz/ 1.2 g,Makeup:Eye:Eyeliner,JP:SE:KR:NL:GB:AU:DE:NO,520,581,901,2691,9638,False
P134200,full,#28 Smudge Pot Brush,Stila,4.6444,45.0,6.0,12.0,1885.0,32.0,,Makeup:Brushes & Applicators:Eye Brushes,KR:GB:AU:CA,1,1,1,7,35,False
P135229,full,Essential,Lacoste,4.85,180.0,3.0,24.0,1354.0,60.0,2.5 oz/ 75 mL,Fragrance:Men:Cologne,,1,0,3,17,159,False
P135238,full,Wrinkle Revenge® 1 Facial Cleanser,Dermadoctor,4.2455,224.0,23.0,47.0,1720.0,26.0,7 oz/ 200 mL,Skincare:Cleansers:Face Wash & Cleansers,CA,9,14,17,57,127,True
P13549753,full,Make Me Blush Set,Bareminerals,,,,,,,,,,0,0,0,0,0,True
P136014,full,Fusion Soft Lights,Smashbox,,,,,,,,,,0,0,0,0,0,True
P136022,partial,Silk Crème Oil Free Photo Edition Foundation,Laura Mercier,4.1205,2083.0,330.0,494.0,26656.0,48.0,1 oz/ 30 mL,Makeup:Face:Foundation,AU,162,141,168,425,1188,False
P136025,full,Burberry London,Burberry,,,,,,,,,,0,0,0,0,0,True
P136216,full,Eyebrow Touch Up Razor Set,Sephora Collection,4.3698,411.0,10.0,48.0,16086.0,15.0,,Tools & Brushes:Accessories:Tweezers & Eyebrow Tools,,22,13,20,92,265,False
P136218,partial,Stick Gloss,Laura Mercier,4.4547,552.0,13.0,30.0,7654.0,26.0,0.12 oz/ 3.5 g,Makeup:Lip:Lip Gloss,AU,12,19,44,108,369,False
P136300,full,Terracotta Light Bronzing Powder,Guerlain,4.4452,310.0,39.0,89.0,6302.0,57.0,0.35 oz/ 10.5 g,Makeup:Cheek:Bronzer,JP:KR:NL:GB:AU:DE:NO,8,11,22,63,206,False
P137406,full,Skincare Brush,Clarisonic,,,,,,,,,,0,0,0,0,0,True
P138300,full,CHANCE Eau de Parfum,Chanel,4.8148,27.0,1.0,0.0,6493.0,94.0,1.7 oz,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:CA:NO,0,0,0,5,22,False
P139000,partial,Liquid Facial Soap,Clinique,4.3878,1792.0,55.0,224.0,28398.0,17.0,6.7 oz Mild (Pump)/ 200 mL,Skincare:Cleansers:Face Wash & Cleansers,JP:KR:NL:GB:DE:NO,75,68,128,337,1184,False
P139005,partial,pores no more® pore refiner primer,Dr. Brandt Skincare,4.2977,2536.0,104.0,487.0,62314.0,22.0,0.5 oz/ 15 mL,Skincare:Treatments:Face Serums,,155,119,179,448,1636,False
P139400,full,Eyebrow Trimmer/Brush,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P139803,partial,All About Eyes Concealer,Clinique,3.8943,615.0,38.0,93.0,6521.0,18.5,,Makeup:Face:Concealer,JP:KR:NL:GB:DE:CA:NO,50,64,54,180,267,False
P140620,full,Hydra-Pure® Oil-Free Moisture with Chelating Complex™,Dr. Dennis Gross Skincare,4.2719,114.0,15.0,23.0,4139.0,78.0,1 oz/ 30 mL,Skincare:Moisturizers:Moisturizers,AU,7,5,10,20,72,False
P140903,full,Photo Finish Foundation Primer SPF 20,Smashbox,4.085,447.0,36.0,56.0,9226.0,42.0,1 oz,Skincare:Treatments:Face Serums,JP:SE:KR:NL:GB:AU:DE:CA:NO,37,28,37,103,242,False
P140905,partial,Foundation Primer - Oil Free,Laura Mercier,3.7672,885.0,24.0,101.0,20071.0,38.0,1.75 oz,Makeup:Face:Face Primer,AU,111,91,102,173,409,False
P140906,partial,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,Laura Mercier,4.2866,3880.0,247.0,645.0,49510.0,44.0,1.7 oz,Makeup:Face:Tinted Moisturizer,AU:CA,171,227,279,845,2359,False
P140914,full,Sinkside Six-Pack,Bliss,,,,,,,,,,0,0,0,0,0,True
P140948,full,Anti-Blemish Gel,Skyn Iceland,,,,,,,,,,0,0,0,0,0,True
P140952,full,Nordic Skin Peel,Skyn Iceland,,,,,,,,,,0,0,0,0,0,True
P141102,full,Un-Wrinkle®,Peter Thomas Roth,,,,,,,,,,0,0,0,0,0,True
P14111698,full,fab.five Set,Beautyblender,,,,,,,,,,0,0,0,0,0,True
P141982,full,Immortelle Precious Cleansing Foam,L’Occitane,,,,,,,,,,0,0,0,0,0,True
P14248611,full,UD Jean-Michel Basquiat Lipstick,Urban Decay,,,,,,,,,,0,0,0,0,0,True
P143329,partial,Super City Block Oil-Free Daily Face Protector Broad Spectrum 40 SPF,Clinique,4.1683,695.0,46.0,139.0,8041.0,24.5,1.4 oz/ 40 mL,Skincare:Sun Care:Face Sunscreen,JP:KR:NL:GB:DE:NO,39,62,51,134,409,False
P144212,partial,Armani Code Pour Femme,Giorgio Armani Beauty,4.6259,572.0,10.0,29.0,9381.0,70.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,JP:KR:NL:GB:DE:NO,21,11,16,65,459,False
P144703,full,Instant Moisture Gel,Lab Series For Men,,,,,,,,,,0,0,0,0,0,True
P146200,full,Power Wash,Lab Series For Men,,,,,,,,,,0,0,0,0,0,True
P146213,full,Perfectly Amazing,Amazing Cosmetics,,,,,,,,,,0,0,0,0,0,True
P146810,full,Monoi Body Glow II,Nars,4.1171,111.0,13.0,52.0,6722.0,59.0,2.5 oz,Bath & Body:Body Moisturizers:Body Lotions & Body Oils,JP:SE:KR:NL:GB:AU:DE:NO,11,7,7,19,67,False
P147890347,full,Everlasting Flash: Everlasting Lip Liner in Lolita,Kat Von D,,,,,,,,,,0,0,0,0,0,True
P147925,partial,KP Duty® Body Scrub,Dermadoctor,4.503,1018.0,79.0,234.0,17251.0,46.0,16 oz/ 473 mL,Bath & Body:Bath & Shower:Scrub & Exfoliants,,30,30,51,194,713,False
P148400,full,GALATÉE CONFORT - Comforting Milky Creme Cleanser,Lancôme,4.31,100.0,7.0,34.0,2210.0,30.0,6.7 oz/ 200 mL,Skincare:Cleansers:Face Wash & Cleansers,JP:SE:KR:NL:GB:DE:NO,4,6,9,17,64,False
P148417,full,Cannabis Santal,Fresh,4.5952,289.0,12.0,40.0,5251.0,50.0,1 oz/ 30 mL,Fragrance:Women:Perfume,JP:SE:KR:NL:GB:AU:DE:NO,10,8,9,35,228,False
P148418,full,Essential Brow Color,Bareminerals,,,,,,,,,,0,0,0,0,0,True
P148502,full,RÉNERGIE NIGHT - Night Treatment Anti-Wrinkle Restoring,Lancôme,4.4706,17.0,2.0,2.0,1090.0,114.0,2.5 oz/ 73 mL,Skincare:Moisturizers:Moisturizers,JP:SE:KR:NL:GB:DE:CA:NO,1,0,0,5,11,False
P150701,full,A Clean Start Kit,Anthony,,,,,,,,,,0,0,0,0,0,True
P150751,full,Lip Envy,Urban Decay,,,,,,,,,,0,0,0,0,0,True
P151107,partial,Full Cover Concealer,Make Up For Ever,4.3521,4433.0,650.0,1037.0,83670.0,34.0,0.5 oz/ 14 mL,Makeup:Face:Concealer,JP:KR:NL:GB:DE:NO,182,191,284,1003,2773,False
P151915,partial,Foundation Primer - Hydrating,Laura Mercier,4.3333,696.0,41.0,137.0,21769.0,38.0,1.7 oz,Makeup:Face:Face Primer,AU,36,31,45,137,447,False
P152203,partial,Hand and Nail Cream,Caudalie,4.5818,868.0,8.0,59.0,11447.0,15.0,2.5 oz/ 75 mL,Bath & Body:Body Moisturizers:Hand Cream & Foot Cream,GB,22,22,36,137,651,False
P152204,full,Contouring Concentrate,Caudalie,3.9118,68.0,5.0,8.0,3144.0,35.0,2.5 oz/ 75 mL,Bath & Body:Body Care:Cellulite & Stretch Marks,GB:CA,4,6,11,18,29,False
P152703,partial,Smooth Operator Amazonian Clay Tinted Pressed Finishing Powder,Tarte,4.2087,848.0,85.0,175.0,15515.0,34.0,0.39 oz/ 11 g,Makeup:Face:Setting Spray & Powder,,36,54,87,191,480,False
P153000,full,Jet Set Waterproof Eye Liner,Smashbox,4.106,1444.0,0.0,0.0,10109.0,22.0,0.9 oz/ 25 g,Makeup:Eye:Eyeliner,JP:SE:KR:NL:GB:AU:DE:NO,129,87,107,297,823,False
P154303,partial,Shimmer Bloc,Laura Mercier,4.4246,570.0,45.0,108.0,10076.0,44.0,0.21 oz/ 6 mL,Makeup:Cheek:Blush,AU,15,26,36,118,375,False
P154617,full,Nourishing Body Lotion,Caudalie,4.3077,117.0,9.0,21.0,2221.0,30.0,8.4 oz/ 250 mL,Bath & Body:Body Moisturizers:Body Lotions & Body Oils,GB,6,6,12,18,76,False
P154619,full,Fleur De Vigne Shower Gel,Caudalie,4.0522,115.0,1.0,3.0,1764.0,12.0,6.7 oz/ 200 mL,Bath & Body:Bath & Shower:Body Wash & Shower Gel,GB,8,10,7,33,57,False
P155113,full,Wild Rose Face and Eye Serum ,Korres,4.1189,412.0,26.0,123.0,7444.0,45.0,1.01 oz,Skincare:Treatments:Face Serums,CA,26,28,36,103,219,False
P155701,full,LE CRAYON POUDRE - Powder Pencil for the Brows,Lancôme,4.4082,392.0,31.0,97.0,5815.0,26.5,,Makeup:Eye:Eyebrow,JP:SE:KR:NL:GB:DE:NO,18,18,22,62,272,False
P155702,full,MODÈLE SOURCILS - Brow Groomer,Lancôme,,,,,,,,,,0,0,0,0,0,True
P155706,full,TONIQUE DOUCEUR - Alcohol-Free Freshener,Lancôme,4.4368,87.0,2.0,15.0,2956.0,26.0,6.7 oz/ 200 mL,Skincare:Cleansers:Toners,JP:SE:KR:NL:GB:DE:NO,2,5,4,18,58,False
P156213,partial,Photo Op Under Eye Brightener,Smashbox,3.667,985.0,17.0,160.0,16452.0,20.0,0.24 oz/ 7 g,Makeup:Face:Concealer,JP:SE:KR:NL:GB:AU:DE:NO,131,105,127,220,402,False
P157011,full,Pure Grace Perfumed Body Lotion,Philosophy,4.5159,347.0,5.0,14.0,3986.0,37.0,16 oz/ 480 mL,Bath & Body:Body Moisturizers:Body Lotions & Body Oils,AU:CA,10,16,12,56,253,False
P157910,full,Some Kind-A Gorgeous,Benefit Cosmetics,,,,,,,,,,0,0,0,0,0,True
P158043,full,BIENFAIT MULTI-VITAL - SPF 30 CREAM - High Potency Vitamin Enriched Daily Moisturizing Cream,Lancôme,4.3293,164.0,13.0,29.0,4036.0,49.0,1.69 oz,Skincare:Moisturizers:Moisturizers,JP:SE:KR:NL:GB:DE:CA:NO,9,8,10,30,107,False
P158521,full,Vintage,John Varvatos,4.8145,124.0,0.0,0.0,1468.0,69.0,2.5 oz/ 75 mL,Fragrance:Men:Cologne,,0,2,3,11,108,False
P158531,full,All-Over Blemish Solution,Dr. Dennis Gross Skincare,4.0,95.0,16.0,28.0,2567.0,42.0,1 oz,Skincare:Treatments:Face Serums,AU:CA,8,8,10,19,50,False
P158702,full,ABSOLUE PREMIUM ßx  Absolute Replenishing Cream SPF 15 Sunscreen,Lancôme,4.4355,62.0,10.0,11.0,946.0,168.0,1.7 oz,Skincare:Moisturizers:Moisturizers,JP:SE:KR:NL:GB:DE:CA:NO,2,3,3,12,42,False
P158703,full,ABSOLUE PREMIUM Bx - Absolute Night Recovery Cream,Lancôme,4.087,23.0,2.0,2.0,969.0,202.0,2.6 oz,Skincare:Moisturizers:Moisturizers,JP:SE:KR:NL:GB:DE:CA:NO,3,1,2,2,15,False
P158704,full,ABSOLUE PREMIUM ßx - Absolute Replenishing Lotion SPF 15 Sunscreen,Lancôme,4.0625,16.0,4.0,8.0,360.0,179.0,2.5 oz (70g),Skincare:Moisturizers:Moisturizers,JP:SE:KR:NL:GB:DE:CA:NO,2,1,1,2,10,False
P158705,full,ABSOLUE PREMIUM Bx - Absolute Replenishing Eye Cream,Lancôme,3.619,21.0,8.0,14.0,763.0,108.0,0.5 oz,Skincare:Eye Care:Eye Creams & Treatments,JP:SE:KR:NL:GB:DE:CA:NO,5,0,3,3,10,False
P159005,full,Elixir Ancien,Fresh,3.68,25.0,5.0,3.0,2621.0,265.0,1.7 oz/ 50 mL,Skincare:Moisturizers:Face Oils,JP:SE:KR:NL:GB:AU:DE:NO,4,4,2,1,14,False
P159820,full,Phytojoba Intense Hydrating Brilliance Mask,Phyto,4.2074,270.0,13.0,36.0,4472.0,45.0,6.8 oz/ 192 g,Hair:Hair Styling & Treatments:Hair Masks,,28,10,11,50,172,False
P160413,full,3-In-1 Post-Shave,Lab Series For Men,,,,,,,,,,0,0,0,0,0,True
P162529,full,London for Men,Burberry,,,,,,,,,,0,0,0,0,0,True
P162536,full,Advanced Extra-Firming Neck Cream,Clarins,4.0964,83.0,6.0,18.0,3643.0,89.0,1.6 oz/ 50 mL,Skincare:Moisturizers:Decollete & Neck Creams,AU,9,4,2,23,45,False
P162553,full,Big Beautiful Eyes,Benefit Cosmetics,,,,,,,,,,0,0,0,0,0,True
P162554,partial,Almond Smoothing and Beautifying Supple Skin Oil,L’Occitane,4.6514,697.0,26.0,175.0,16553.0,46.0,3.4 oz/ 100 mL,Bath & Body:Body Moisturizers:Body Lotions & Body Oils,JP:KR:NL:GB:AU:DE:NO,12,18,20,101,547,False
P163102,full,Prada Amber Pour Homme,Prada,4.3846,91.0,2.0,4.0,1215.0,68.0,1.7 oz/ 50 mL,Fragrance:Men:Cologne,,8,3,1,13,66,False
P163103,partial,Bright Crystal,Versace,4.5511,1399.0,22.0,117.0,50229.0,73.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,,28,40,76,244,1011,False
P163604,full,Colonia,Acqua Di Parma,4.2239,67.0,12.0,38.0,1509.0,110.0,1.7 oz,Fragrance:Men:Cologne,JP:KR:NL:GB:DE:NO,5,4,6,8,44,False
P163624,full,Colonia Assoluta,Acqua Di Parma,,,,,,,,,,0,0,0,0,0,True
P164302,full,euphoria men,Calvin Klein,4.4035,57.0,1.0,1.0,783.0,62.0,1.7 oz/ 50 mL,Fragrance:Men:Cologne,,2,2,3,14,36,False
P164932,partial,Minted Rose Lip Balm,Rosebud Perfume Co.,4.5885,1684.0,16.0,132.0,21023.0,7.0,0.8 oz,Skincare:Lip Treatments:Lip Balms & Treatments,CA,27,33,87,312,1225,False
P165039,full,Take The Day Off Cleansing Milk,Clinique,3.2288,153.0,6.0,25.0,2174.0,28.0,6.7 oz/ 200 mL,Skincare:Cleansers:Face Wash & Cleansers,JP:KR:NL:GB:DE:NO,32,21,23,34,43,False
P165123,full,KenzoAmour,Kenzo,4.6911,314.0,6.0,32.0,3399.0,87.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,JP:KR:NL:GB:DE:NO,4,10,7,37,256,False
P165958,full,Polo Double Black,Ralph Lauren,4.7368,38.0,2.0,5.0,985.0,68.0,2.5 oz,Fragrance:Men:Cologne,JP:KR:NL:GB:DE:CA:NO,0,0,0,10,28,False
P166063,full,Urban Ammo Eye Palette,Urban Decay,,,,,,,,,,0,0,0,0,0,True
P166111,partial,Handy Buki Brush,Bareminerals,4.3726,526.0,16.0,64.0,5268.0,20.0,,Makeup:Brushes & Applicators:Face Brushes,JP:SE:KR:NL:GB:AU:DE:CA:NO,26,19,32,105,344,False
P167712,full,False Eye Lashes,Sephora Collection,,,,,,,,,,0,0,0,0,0,True
P168103,full,Dior Homme,Dior,4.7294,85.0,1.0,1.0,1235.0,72.0,1.7 oz/ 50 mL,Fragrance:Men:Cologne,JP:SE:KR:NL:GB:AU:DE:NO,2,0,1,13,69,False
P168201,full,Physical Chemistry,Dermadoctor,4.4081,223.0,33.0,62.0,3404.0,75.0,1.7 oz/ 50 mL,Skincare:Cleansers:Exfoliators,,6,11,15,45,146,False
P168609,full,PLATINUM ÉGOÏSTE Deodorant Stick,Chanel,4.75,4.0,3.0,1.0,518.0,25.0,2 oz,Fragrance:Men:Body Sprays & Deodorant,JP:SE:KR:NL:GB:AU:DE:CA:NO,0,0,0,1,3,False
P168940,partial,Juicy Couture,Juicy Couture,4.3622,566.0,6.0,32.0,7930.0,76.0,1.7 oz/ 50 mL,Fragrance:Women:Perfume,CA,32,22,39,89,384,False
P169301,full,Versace Man Eau Fraiche,Versace,4.83,253.0,2.0,10.0,3673.0,61.0,1.7 oz/ 50 mL,Fragrance:Men:Cologne,,0,2,7,23,221,False
